http://www2.oaklandnet.com/oakca/groups/pwa/documents/report/oak024977.pdf,Telegraph Ave  MacArthur Blvd  Oakland,x,2003-09-16,07:00-08:00,,,,,,,,,,,,,9,40,21,18,,,,,37.826403,-122.265221
http://www2.oaklandnet.com/oakca/groups/pwa/documents/report/oak024977.pdf,Telegraph Ave  MacArthur Blvd  Oakland,x,2003-09-16,11:00-12:00,,,,,,,,,,,,,7,24,38,50,,,,,37.826403,-122.265221
http://www2.oaklandnet.com/oakca/groups/pwa/documents/report/oak024977.pdf,Telegraph Ave  MacArthur Blvd  Oakland,x,2003-09-16,16:00-17:00,,,,,,,,,,,,,2,37,25,29,,,,,37.826403,-122.265221
http://www2.oaklandnet.com/oakca/groups/pwa/documents/report/oak024977.pdf,Telegraph Ave  West Grand Ave  Oakland,x,2003-09-16,07:00-08:00,,,,,,,,,,,,,22,33,42,27,,,,,37.811893,-122.269019
http://www2.oaklandnet.com/oakca/groups/pwa/documents/report/oak024977.pdf,Telegraph Ave  West Grand Ave  Oakland,x,2003-09-16,11:00-12:00,,,,,,,,,,,,,23,41,22,45,,,,,37.811893,-122.269019
http://www2.oaklandnet.com/oakca/groups/pwa/documents/report/oak024977.pdf,Telegraph Ave  West Grand Ave  Oakland,x,2003-09-16,16:00-17:00,,,,,,,,,,,,,22,42,45,47,,,,,37.811893,-122.269019
http://www2.oaklandnet.com/oakca/groups/pwa/documents/report/oak024977.pdf,Telegraph Ave  Woolsey St  Berkeley,x,2003-09-16,07:00-08:00,,,,,,,,,,,,,39,20,41,46,,,,,37.852974,-122.260135
http://www2.oaklandnet.com/oakca/groups/pwa/documents/report/oak024977.pdf,Telegraph Ave  Woolsey St  Berkeley,x,2003-09-16,11:00-12:00,,,,,,,,,,,,,42,54,60,61,,,,,37.852974,-122.260135
http://www2.oaklandnet.com/oakca/groups/pwa/documents/report/oak024977.pdf,Telegraph Ave  Woolsey St  Berkeley,x,2003-09-16,16:00-17:00,,,,,,,,,,,,,37,40,108,41,,,,,37.852974,-122.260135
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,College Ave  Ashby Ave  Berkeley,x,2010-03-16,17:15-18:15,,,,,,,,,,,,,81,102,269,224,,,,,37.857048,-122.253054
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,Claremont Ave  Ashby Ave  Berkeley,x,2010-03-16,17:15-18:15,,,,,,,,,,,,,10,13,5,49,,,,,37.858040,-122.245329
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,Claremont Ave  The Uplands  Berkeley,x,2010-03-16,17:15-18:15,,,,,,,,,,,,,32,36,40,0,,,,,37.854499,-122.248173
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,Telegraph Ave  Alcatraz Ave  Oakland,x,2010-03-16,17:15-18:15,,,,,,,,,,,,,49,27,48,62,,,,,37.850212,-122.260511
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,College Ave  Alcatraz Ave  Oakland,x,2010-03-16,17:15-18:15,,,,,,,,,,,,,82,97,175,212,,,,,37.851271,-122.252485
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,Claremont Ave  Alcatraz Ave  Oakland,x,2010-03-16,17:15-18:15,,,,,,,,,,,,,0,1,0,40,,,,,37.851822,-122.250372
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,College Ave  63rd St  Oakland,x,2010-03-16,17:15-18:15,,,,,,,,,,,,,206,0,99,207,,,,,37.850365,-122.252400
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,Claremont Ave  Mystic St???  Oakland,x,2010-03-16,17:15-18:15,,,,,,,,,,,,,0,0,29,0,,,,,37.851042,-122.250983
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,Claremont Ave  Auburn Ave???  Oakland,x,2010-03-16,17:15-18:15,,,,,,,,,,,,,1,19,30,21,,,,,37.851068,-122.250983
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,College Ave  62nd St  Oakland,x,2010-03-16,17:15-18:15,,,,,,,,,,,,,0,0,171,180,,,,,37.849416,-122.252303
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,College Ave  Claremont Ave  Oakland,x,2010-03-16,17:15-18:15,,,,,,,,,,,,,55,43,171,179,,,,,37.849416,-122.252303
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,Claremont Ave  Colby St  Oakland,x,2010-03-16,17:15-18:15,,,,,,,,,,,,,0,0,0,16,,,,,37.844663,-122.256144
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,Claremont Ave  Forest St  Oakland,x,2010-03-16,17:15-18:15,,,,,,,,,,,,,77,23,6,1,,,,,37.844663,-122.256144
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,Claremont Ave  Hudson  Oakland,x,2010-03-16,17:15-18:15,,,,,,,,,,,,,8,2,8,11,,,,,37.842892,-122.257571
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,Claremont Ave  Clifton  Oakland,x,2010-03-16,17:15-18:15,,,,,,,,,,,,,0,5,4,12,,,,,37.841028,-122.259073
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,College Ave  Miles Ave  Oakland,x,2010-03-16,17:15-18:15,,,,,,,,,,,,,69,42,275,212,,,,,37.845095,-122.251852
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,College Ave  Shafter Ave  Keith Ave  Oakland,x,2010-03-16,17:15-18:15,,,,,,,,,,,,,144,300,514,190,,,,,37.844019,-122.251767
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,College Ave  Hudson Ave  Oakland,x,2010-03-16,17:15-18:15,,,,,,,,,,,,,0,0,0,105,,,,,37.840088,-122.251359
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,College Ave  Manila Ave  Oakland,x,2010-03-16,17:15-18:15,,,,,,,,,,,,,31,53,115,65,,,,,37.840088,-122.251359
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,College Ave  Ashby Ave  Berkeley,x,2010-03-13,17:15-18:15,,,,,,,,,,,,,92,196,382,490,,,,,37.857040,-122.253054
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,Claremont Ave  Ashby Ave  Berkeley,x,2010-03-13,17:15-18:15,,,,,,,,,,,,,21,11,21,39,,,,,37.858040,-122.245362
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,Claremont Ave  The Uplands  Berkeley,x,2010-03-13,17:15-18:15,,,,,,,,,,,,,41,17,24,0,,,,,37.854499,-122.248194
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,Telegraph Ave  Alcatraz Ave  Oakland,x,2010-03-13,17:15-18:15,,,,,,,,,,,,,22,25,22,41,,,,,37.850204,-122.260521
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,College Ave  Alcatraz Ave  Oakland,x,2010-03-13,17:15-18:15,,,,,,,,,,,,,56,53,97,222,,,,,37.851254,-122.252496
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,Claremont Ave  Alcatraz Ave  Oakland,x,2010-03-13,17:15-18:15,,,,,,,,,,,,,0,3,0,17,,,,,37.851822,-122.250383
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,College Ave  63rd St  Oakland,x,2010-03-13,17:15-18:15,,,,,,,,,,,,,161,2,123,266,,,,,37.850365,-122.252400
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,Claremont Ave  Mystic St  Oakland,x,2010-03-13,17:15-18:15,,,,,,,,,,,,,0,0,14,0,,,,,37.851059,-122.250973
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,Claremont Ave  Auburn Ave  Oakland,x,2010-03-13,17:15-18:15,,,,,,,,,,,,,0,14,20,6,,,,,37.851059,-122.250973
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,College Ave  62nd St  Oakland,x,2010-03-13,17:15-18:15,,,,,,,,,,,,,0,0,144,228,,,,,37.849424,-122.252303
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,College Ave  Claremont Ave  Oakland,x,2010-03-13,17:15-18:15,,,,,,,,,,,,,19,45,148,219,,,,,37.849424,-122.252303
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,Claremont Ave  Colby St  Oakland,x,2010-03-13,17:15-18:15,,,,,,,,,,,,,0,0,0,10,,,,,37.844671,-122.256155
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,Claremont Ave  Forest St  Oakland,x,2010-03-13,17:15-18:15,,,,,,,,,,,,,48,18,8,4,,,,,37.844671,-122.256155
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,Claremont Ave  Hudson  Oakland,x,2010-03-13,17:15-18:15,,,,,,,,,,,,,4,3,11,8,,,,,37.842892,-122.257582
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,Claremont Ave  Clifton  Oakland,x,2010-03-13,17:15-18:15,,,,,,,,,,,,,0,7,18,5,,,,,37.841028,-122.259084
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,College Ave  Miles Ave  Oakland,x,2010-03-13,17:15-18:15,,,,,,,,,,,,,26,22,169,183,,,,,37.845095,-122.251852
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,College Ave  Shafter Ave  Keith Ave  Oakland,x,2010-03-13,17:15-18:15,,,,,,,,,,,,,61,240,281,225,,,,,37.844019,-122.251767
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,College Ave  Hudson Ave  Oakland,x,2010-03-13,17:15-18:15,,,,,,,,,,,,,0,0,0,80,,,,,37.840079,-122.251348
http://www2.oaklandnet.com/oakca/groups/ceda/documents/agenda/oak030049.pdf,College Ave  Manila Ave  Oakland,x,2010-03-13,17:15-18:15,,,,,,,,,,,,,1,29,82,58,,,,,37.840079,-122.251348
http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak031661.pdf,Market St  Alcatraz Ave  Oakland,x,2011-04-14,08:00-09:00,,,,,,,,,,,,,41,21,19,12,,,,,37.847891,-122.277773
http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak031661.pdf,Market St  Alcatraz Ave  Oakland,x,2011-04-13,16:55-17:55,,,,,,,,,,,,,27,10,24,18,,,,,37.847891,-122.277773
http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak031661.pdf,Market St  Lowell St  63rd St  Oakland,x,2011-04-14,07:40-08:40,,,,,,,,,,,,,2,15,8,1,,,,,37.847044,-122.277441
http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak031661.pdf,Market St  Lowell St  63rd St  Oakland,x,2011-04-13,16:55-17:55,,,,,,,,,,,,,5,6,1,6,,,,,37.847044,-122.277441
http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak031661.pdf,Christie Ave  Powell St  Emeryville,x,2011-04-14,07:55-08:55,,,,,,,,,,,,,0,0,10,13,,,,,37.838469,-122.294703
http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak031661.pdf,Christie Ave  Powell St  Emeryville,x,2010-05-06,16:00-18:00,,,,,,,,,,,,,0,2,18,84,,,,,37.838469,-122.294703
http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak031661.pdf,Hollis St  Powell St  Emeryville,x,2011-04-14,08:00-09:00,,,,,,,,,,,,,9,3,2,33,,,,,37.839520,-122.289221
http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak031661.pdf,Hollis St  Powell St  Emeryville,x,2010-05-06,16:00-18:00,,,,,,,,,,,,,22,18,7,15,,,,,37.839520,-122.289221
http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak031661.pdf,San Pablo Ave  Stanford Ave  Oakland,x,2011-04-14,07:55-08:55,,,,,,,,,,,,,4,28,18,31,,,,,37.840918,-122.283052
http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak031661.pdf,San Pablo Ave  Stanford Ave  Oakland,x,2010-05-06,16:00-18:00,,,,,,,,,,,,,22,93,32,25,,,,,37.840918,-122.283052
http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak031661.pdf,Lowell St  Stanford Ave  Oakland,x,2011-04-14,07:55-08:55,,,,,,,,,,,,,5,0,5,5,,,,,37.843477,-122.277001
http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak031661.pdf,Lowell St  Stanford Ave  Oakland,x,2011-04-13,16:55-17:55,,,,,,,,,,,,,14,0,1,6,,,,,37.843477,-122.277001
http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak031661.pdf,60th St  Stanford Ave  Oakland,x,2011-04-14,08:00-09:00,,,,,,,,,,,,,1,4,0,0,,,,,37.843697,-122.276497
http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak031661.pdf,60th St  Stanford Ave  Oakland,x,2011-04-13,17:00-18:00,,,,,,,,,,,,,0,0,0,2,,,,,37.843697,-122.276497
http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak031661.pdf,Market St  Stanford Ave  Oakland,x,2011-04-14,07:55-08:55,,,,,,,,,,,,,10,9,17,18,,,,,37.844341,-122.275166
http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak031661.pdf,Market St  Stanford Ave  Oakland,x,2011-04-13,17:00-18:00,,,,,,,,,,,,,19,13,6,15,,,,,37.844341,-122.275166
http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak031661.pdf,Market St  Adeline St  57th St  Oakland,x,2011-04-14,07:45-08:45,,,,,,,,,,,,,0,2,1,1,,,,,37.841579,-122.274394
